,challenge_ID,programming_language,author_ID,Year,total_submissions
2028,CI23960,1,AI563941,2005,186.0
2029,CI26035,1,AI563922,2007,186.0
2030,CI28134,1,AI564008,2009,186.0
2031,CI23616,1,AI563691,2006,185.0
2032,CI28427,1,AI565219,2009,185.0
2033,CI27694,1,AI566308,2003,185.0
2034,CI23814,1,AI563842,2005,185.0
2035,CI25547,1,AI565054,2007,185.0
2036,CI24245,1,AI564127,2006,185.0
2037,CI27362,1,AI566117,2008,185.0
2038,CI27086,1,AI565938,2007,185.0
2039,CI27623,1,AI564039,2008,185.0
2040,CI26141,1,AI565465,2008,185.0
2041,CI26704,1,AI565833,2008,185.0
2042,CI25994,1,AI565365,2008,185.0
2043,CI27272,1,AI566047,2008,185.0
2044,CI26583,1,AI565754,2008,185.0
2045,CI24057,1,AI563990,2006,185.0
2046,CI27663,1,AI566297,2004,185.0
2047,CI26591,1,AI565759,2008,184.0
2048,CI26989,1,AI565908,2001,184.0
2049,CI27728,1,AI566333,2008,184.0
2050,CI29070,1,AI564418,2010,184.0
2051,CI25440,1,AI564968,2007,184.0
2052,CI24241,1,AI564124,2006,184.0
2053,CI24458,1,AI564217,2006,184.0
2054,CI26187,1,AI565469,2003,183.0
2055,CI26449,1,AI565647,2008,183.0
2056,CI25647,3,AI565125,2007,183.0
2057,CI27298,2,AI566063,2008,183.0
2058,CI25012,1,AI564657,2007,183.0
2059,CI27799,1,AI566371,2004,183.0
2060,CI24061,1,AI564013,2006,183.0
2061,CI27518,1,AI566223,2008,183.0
2062,CI24557,2,AI564370,2006,183.0
2063,CI27563,1,AI565662,2008,183.0
2064,CI25995,1,AI565366,2008,183.0
2065,CI28363,1,AI566591,2009,183.0
2066,CI24756,1,AI563778,2006,183.0
2067,CI26039,1,AI563922,2007,182.0
2068,CI25698,1,AI565163,2007,182.0
2069,CI25515,1,AI565023,2007,182.0
2070,CI27299,1,AI565310,2008,182.0
2071,CI26671,1,AI564624,2008,182.0
2072,CI27452,1,AI566176,2001,182.0
2073,CI24691,2,AI564432,2007,182.0
2074,CI24253,1,AI563594,2005,182.0
2075,CI24694,2,AI564434,2007,181.0
2076,CI24526,1,AI564347,2006,181.0
2077,CI28118,1,AI565691,2009,181.0
2078,CI27484,1,AI566204,2008,181.0
2079,CI28868,1,AI564115,2009,181.0
2080,CI26603,1,AI564117,2008,181.0
2081,CI28974,1,AI566844,2006,181.0
2082,CI25239,1,AI564811,2007,181.0
2083,CI24233,1,AI564120,2005,181.0
2084,CI24265,1,AI564136,2005,181.0
2085,CI25663,1,AI565139,2007,180.0
2086,CI27508,1,AI564032,2008,180.0
2087,CI25037,1,AI564676,2007,180.0
2088,CI28661,1,AI566734,2009,180.0
2089,CI24174,1,AI564081,2006,180.0
2090,CI26112,1,AI565448,2008,180.0
2091,CI27066,1,AI564981,2008,180.0
2092,CI27042,1,AI565908,1999,180.0
2093,CI28835,1,AI564649,2009,180.0
2094,CI26500,1,AI565690,2008,180.0
2095,CI24812,2,AI564514,2006,180.0
2096,CI28174,1,AI566535,2009,180.0
2097,CI23562,2,AI563653,2003,180.0
2098,CI24028,1,AI563655,2005,180.0
2099,CI24271,1,AI563727,2006,179.0
2100,CI27487,1,AI566206,2008,179.0
2101,CI27710,1,AI566316,2009,179.0
2102,CI23953,1,AI563939,2004,179.0
2103,CI25346,1,AI564897,2006,179.0
2104,CI24158,1,AI564066,2005,179.0
2105,CI27619,1,AI563734,2008,178.0
2106,CI25470,1,AI564991,2007,178.0
2107,CI27852,2,AI566402,2008,178.0
2108,CI26493,1,AI565682,2008,178.0
2109,CI25872,1,AI563593,2007,178.0
2110,CI25231,1,AI563718,2007,178.0
2111,CI24149,1,AI563904,2006,178.0
2112,CI24828,1,AI564527,2007,178.0
2113,CI24505,1,AI564331,2006,177.0
2114,CI26558,1,AI563991,2008,177.0
2115,CI25421,1,AI564953,2007,177.0
2116,CI27572,1,AI563959,2008,177.0
2117,CI27409,1,AI566151,2008,177.0
2118,CI26550,1,AI565727,2008,177.0
2119,CI25822,1,AI565248,2007,177.0
2120,CI27187,1,AI565985,2008,177.0
2121,CI27531,1,AI566234,2008,177.0
2122,CI28096,1,AI565213,2009,177.0
2123,CI24678,1,AI563734,2006,176.0
2124,CI25549,1,AI565055,2007,176.0
2125,CI26188,1,AI565469,2003,176.0
2126,CI25586,1,AI564275,2007,176.0
2127,CI24425,1,AI564266,2006,176.0
2128,CI25552,1,AI565057,2007,176.0
2129,CI27868,1,AI566413,2009,176.0
2130,CI27697,1,AI566310,2003,175.0
2131,CI23935,1,AI563929,2006,175.0
2132,CI27683,1,AI566300,2008,175.0
2133,CI25307,1,AI564867,2007,175.0
2134,CI27564,1,AI566253,2008,175.0
2135,CI25285,1,AI564849,2007,175.0
2136,CI25212,1,AI564798,2007,175.0
2137,CI24015,1,AI563981,2005,174.0
2138,CI23731,1,AI563779,2005,174.0
2139,CI24348,1,AI563680,2006,174.0
2140,CI23590,2,AI563675,2007,174.0
2141,CI24555,2,AI564368,2006,174.0
2142,CI24321,1,AI564183,2006,174.0
2143,CI24372,1,AI564225,2006,174.0
2144,CI26971,1,AI565911,2005,174.0
2145,CI24084,1,AI564025,2006,174.0
2146,CI24274,1,AI564140,2006,174.0
2147,CI27751,1,AI566356,2008,174.0
2148,CI26815,1,AI563783,2008,174.0
2149,CI28360,1,AI564827,2009,174.0
2150,CI28144,1,AI564235,2009,174.0
2151,CI27384,1,AI566131,2008,174.0
2152,CI26454,1,AI565651,2008,173.0
2153,CI23998,1,AI563958,2005,173.0
2154,CI24540,2,AI564354,2006,173.0
2155,CI24294,1,AI564159,2004,173.0
2156,CI23709,1,AI563761,2006,173.0
2157,CI24424,1,AI564265,2006,173.0
2158,CI24161,1,AI564069,2006,173.0
2159,CI26778,1,AI564130,2008,173.0
2160,CI23494,1,AI563592,2005,173.0
2161,CI25592,1,AI565085,2007,172.0
2162,CI27361,1,AI566116,2008,172.0
2163,CI26852,1,AI565906,2005,172.0
2164,CI27698,1,AI565489,2003,172.0
2165,CI27028,1,AI565908,1999,172.0
2166,CI27767,3,AI566367,2008,171.0
2167,CI27229,1,AI566013,2008,171.0
2168,CI23806,1,AI563688,2004,171.0
2169,CI25431,1,AI564960,2007,171.0
2170,CI23540,1,AI563582,2006,171.0
2171,CI25519,1,AI565027,2007,171.0
2172,CI26817,1,AI563783,2008,170.0
2173,CI27542,1,AI566237,2008,170.0
2174,CI23972,1,AI563952,2004,170.0
2175,CI24487,1,AI564317,2006,170.0
2176,CI24408,1,AI564255,2006,170.0
2177,CI25985,1,AI565356,2008,170.0
2178,CI26456,1,AI565652,2008,170.0
2179,CI25384,1,AI564927,2007,170.0
2180,CI27931,1,AI566429,2009,170.0
2181,CI24446,1,AI564283,2006,170.0
2182,CI25919,2,AI565318,2007,170.0
2183,CI23984,1,AI563962,2004,170.0
2184,CI23685,1,AI563744,2006,170.0
2185,CI27091,1,AI565941,2007,170.0
2186,CI27591,1,AI563772,2008,169.0
2187,CI25085,1,AI564710,2007,169.0
2188,CI26345,1,AI565572,2008,169.0
2189,CI24929,1,AI564599,2007,169.0
2190,CI27576,1,AI566262,2008,169.0
2191,CI27533,1,AI563922,2008,169.0
2192,CI28996,1,AI566853,2009,169.0
2193,CI28738,1,AI566775,2009,169.0
2194,CI28983,1,AI566845,2008,169.0
2195,CI24353,1,AI564209,2006,169.0
2196,CI23525,2,AI563618,2003,169.0
2197,CI25253,1,AI564824,2007,169.0
2198,CI25460,1,AI564984,2007,169.0
2199,CI26432,3,AI565636,2008,169.0
2200,CI24387,1,AI564237,2006,169.0
2201,CI25020,1,AI564665,2007,168.0
2202,CI27911,1,AI566419,2003,168.0
2203,CI26841,1,AI565906,2005,168.0
2204,CI27120,1,AI565952,2008,168.0
2205,CI26676,1,AI564720,2008,168.0
2206,CI26830,1,AI565905,2005,168.0
2207,CI25678,1,AI565148,2007,168.0
2208,CI28612,1,AI563611,2009,168.0
2209,CI28103,1,AI566509,2009,168.0
2210,CI27223,1,AI565112,2008,168.0
2211,CI27201,1,AI565997,2008,168.0
2212,CI26851,1,AI565906,2005,168.0
2213,CI25935,1,AI563688,2008,167.0
2214,CI26010,1,AI565377,2008,167.0
2215,CI27150,1,AI563691,2008,167.0
2216,CI27050,1,AI565908,1999,167.0
2217,CI24012,1,AI563978,2006,166.0
2218,CI28442,1,AI566640,2009,166.0
2219,CI27464,1,AI566187,2008,166.0
2220,CI23908,1,AI563912,2006,166.0
2221,CI25742,1,AI565191,2007,166.0
2222,CI27546,1,AI566240,2008,166.0
2223,CI23977,1,AI563956,2005,166.0
2224,CI24572,2,AI564383,2006,166.0
2225,CI25456,1,AI564981,2007,166.0
2226,CI24911,1,AI564585,2007,166.0
2227,CI26959,1,AI565909,2005,166.0
2228,CI27991,1,AI566446,2008,166.0
2229,CI23698,1,AI563755,2004,166.0
2230,CI25854,1,AI565272,2007,166.0
2231,CI25852,1,AI564297,2007,166.0
2232,CI24610,1,AI563576,2004,166.0
2233,CI25548,1,AI564993,2007,166.0
2234,CI28359,1,AI563750,2009,166.0
2235,CI27605,1,AI564056,2008,165.0
2236,CI27522,1,AI566226,2008,165.0
2237,CI24437,1,AI564274,2006,165.0
2238,CI23956,1,AI563758,2006,165.0
2239,CI28834,1,AI563922,2009,165.0
2240,CI27184,1,AI565982,2008,165.0
2241,CI26491,1,AI565683,2008,165.0
2242,CI28726,1,AI566764,2009,165.0
2243,CI28047,1,AI565527,2008,165.0
2244,CI23572,2,AI563658,2002,165.0
2245,CI27586,1,AI566265,2008,165.0
2246,CI23819,1,AI563846,2005,165.0
2247,CI28053,1,AI566488,2009,164.0
2248,CI27213,1,AI566003,2008,164.0
2249,CI28161,1,AI563576,2009,164.0
2250,CI26556,1,AI565733,2008,164.0
2251,CI23627,1,AI563700,2005,164.0
2252,CI25076,1,AI564701,2007,164.0
2253,CI26818,1,AI565149,2008,164.0
2254,CI28770,1,AI566781,2008,164.0
2255,CI24796,1,AI564135,2006,164.0
2256,CI25658,1,AI565134,2007,164.0
2257,CI24330,1,AI564189,2006,164.0
2258,CI26683,1,AI565822,2008,164.0
2259,CI27595,1,AI565458,2008,164.0
2260,CI24199,1,AI564098,2005,164.0
2261,CI23527,1,AI563620,2003,164.0
2262,CI24385,1,AI564236,2006,164.0
2263,CI26138,1,AI565463,2008,163.0
2264,CI24506,1,AI564332,2006,163.0
2265,CI26807,1,AI565900,2008,163.0
2266,CI24570,2,AI564381,2006,163.0
2267,CI28937,1,AI566827,2010,162.0
2268,CI25236,1,AI564808,2007,162.0
2269,CI26806,1,AI564395,2008,162.0
2270,CI24676,2,AI564422,2007,162.0
2271,CI24164,1,AI564072,2004,162.0
2272,CI26765,1,AI564781,2008,162.0
2273,CI26331,1,AI565554,2008,162.0
2274,CI27313,1,AI566076,2008,162.0
2275,CI24090,1,AI564029,2006,162.0
2276,CI27378,1,AI565420,2008,162.0
2277,CI24864,2,AI564548,2006,161.0
2278,CI23638,1,AI563711,2005,161.0
2279,CI24112,1,AI564040,2006,161.0
2280,CI24319,1,AI564181,2006,161.0
2281,CI25079,1,AI564704,2007,161.0
2282,CI26452,1,AI565649,2008,161.0
2283,CI24279,1,AI564145,2006,161.0
2284,CI23800,1,AI563831,2005,161.0
2285,CI28554,1,AI566688,2009,161.0
2286,CI26290,1,AI563678,2008,161.0
2287,CI28362,1,AI566590,2009,160.0
2288,CI24299,1,AI564163,2004,160.0
2289,CI25252,1,AI564823,2007,160.0
2290,CI24987,1,AI564639,2007,160.0
2291,CI25249,1,AI564820,2007,160.0
2292,CI24089,1,AI564028,2006,160.0
2293,CI24351,1,AI564208,2006,160.0
2294,CI25035,1,AI563922,2007,160.0
2295,CI26370,1,AI565595,2008,160.0
2296,CI26746,1,AI565866,2008,160.0
2297,CI23969,1,AI563949,2006,160.0
2298,CI26599,1,AI564345,2008,160.0
2299,CI26793,1,AI565894,2008,160.0
2300,CI26771,1,AI564029,2008,160.0
2301,CI26494,1,AI565685,2008,160.0
2302,CI24629,1,AI564399,2005,159.0
2303,CI27941,1,AI566419,2003,159.0
2304,CI25111,1,AI564728,2006,159.0
2305,CI27738,1,AI566343,2008,159.0
2306,CI26469,1,AI564556,2008,159.0
2307,CI27679,1,AI566296,2004,159.0
2308,CI23825,1,AI563852,2006,159.0
2309,CI25687,1,AI565154,2007,159.0
2310,CI27123,1,AI565955,2008,159.0
2311,CI26117,1,AI565453,2008,159.0
2312,CI25774,1,AI565215,2007,158.0
2313,CI26995,1,AI565908,2001,158.0
2314,CI26446,1,AI565644,2008,158.0
2315,CI24035,1,AI563994,2006,158.0
2316,CI26641,1,AI565795,2008,158.0
2317,CI28198,1,AI566553,2009,158.0
2318,CI26897,1,AI565907,2003,158.0
2319,CI26653,2,AI565803,2008,158.0
2320,CI24516,1,AI564339,2006,158.0
2321,CI27520,1,AI566224,2008,158.0
2322,CI26062,1,AI565407,2007,158.0
2323,CI24441,1,AI564278,2006,158.0
2324,CI28404,1,AI564581,2009,158.0
2325,CI25864,1,AI564303,2007,158.0
2326,CI25689,1,AI565155,2007,158.0
2327,CI24897,1,AI564572,2007,157.0
2328,CI23614,1,AI563689,2005,157.0
2329,CI24976,1,AI564631,2007,157.0
2330,CI26507,1,AI564678,2008,157.0
2331,CI26973,1,AI565911,2005,157.0
2332,CI25623,1,AI563958,2007,157.0
2333,CI24824,2,AI564510,2007,157.0
2334,CI24371,1,AI563576,2006,157.0
2335,CI24735,1,AI564463,2006,157.0
2336,CI24370,1,AI564206,2006,157.0
2337,CI27496,1,AI564113,2008,157.0
2338,CI28127,1,AI565691,2009,157.0
2339,CI25649,2,AI565127,2007,156.0
2340,CI28625,1,AI564250,2009,156.0
2341,CI23711,1,AI563763,2006,156.0
2342,CI26734,1,AI565857,2008,156.0
2343,CI26977,1,AI565911,2005,156.0
2344,CI27811,1,AI566371,2004,156.0
2345,CI26433,2,AI565185,2008,156.0
2346,CI28402,1,AI565832,2009,156.0
2347,CI24657,1,AI564240,2004,155.0
2348,CI27690,1,AI564813,2008,155.0
2349,CI28550,1,AI566684,2009,155.0
2350,CI27943,1,AI566433,2008,155.0
2351,CI24655,1,AI564217,2005,155.0
2352,CI27340,1,AI566101,2008,155.0
2353,CI23879,1,AI563888,2005,155.0
2354,CI24901,1,AI564576,2007,155.0
2355,CI26612,1,AI565774,2008,155.0
2356,CI26357,1,AI565584,2008,155.0
2357,CI25248,1,AI564819,2007,154.0
2358,CI24047,1,AI564004,2006,154.0
2359,CI25457,1,AI564982,2007,154.0
2360,CI27103,1,AI565944,2005,154.0
2361,CI27029,1,AI565908,1999,154.0
2362,CI23735,1,AI563782,2005,154.0
2363,CI26587,1,AI565757,2008,154.0
2364,CI24617,1,AI564217,2005,154.0
2365,CI26348,1,AI565575,2008,154.0
2366,CI24295,1,AI564160,2004,154.0
2367,CI25753,2,AI565200,2007,153.0
2368,CI23673,1,AI563691,2005,153.0
2369,CI28400,1,AI566616,2009,153.0
2370,CI27139,1,AI565204,2008,153.0
2371,CI24418,1,AI564259,2006,153.0
2372,CI25817,1,AI563780,2007,153.0
2373,CI25115,1,AI564732,2006,153.0
2374,CI27664,1,AI566297,2004,153.0
2375,CI27672,1,AI566297,2004,153.0
2376,CI27715,1,AI565376,2009,153.0
2377,CI23521,1,AI563614,2002,153.0
2378,CI25203,1,AI564789,2007,152.0
2379,CI28113,1,AI565691,2009,152.0
2380,CI27471,1,AI566193,2008,152.0
2381,CI27613,1,AI563943,2008,152.0
2382,CI26784,1,AI565886,2008,152.0
2383,CI25669,1,AI565144,2007,152.0
2384,CI26710,1,AI565835,2008,152.0
2385,CI24374,1,AI564214,2006,152.0
2386,CI25512,1,AI565022,2007,152.0
2387,CI25540,1,AI565047,2007,152.0
2388,CI27168,1,AI565217,2008,152.0
2389,CI25976,1,AI565349,2007,151.0
2390,CI27044,1,AI565908,1999,151.0
2391,CI26932,1,AI565468,2002,151.0
2392,CI26864,1,AI565468,2004,151.0
2393,CI24870,1,AI564552,2007,151.0
2394,CI28895,1,AI566818,2009,151.0
2395,CI26876,1,AI565468,2004,151.0
2396,CI24071,1,AI564017,2005,151.0
2397,CI25856,1,AI565013,2007,151.0
2398,CI27156,1,AI565967,2008,151.0
2399,CI23940,1,AI563934,2005,151.0
2400,CI25225,1,AI564804,2007,151.0
2401,CI23708,1,AI563758,2006,151.0
2402,CI27145,1,AI564833,2008,151.0
2403,CI28806,1,AI566789,2009,150.0
2404,CI27294,1,AI566059,2006,150.0
2405,CI24460,1,AI563576,2006,150.0
2406,CI25665,1,AI565141,2007,150.0
2407,CI28378,1,AI563712,2009,150.0
2408,CI26721,1,AI565846,2008,150.0
2409,CI24216,1,AI564109,2006,150.0
2410,CI26726,1,AI565851,2008,150.0
2411,CI25773,1,AI565214,2007,150.0
2412,CI25306,1,AI564866,2007,150.0
2413,CI28280,2,AI566561,2009,150.0
2414,CI27377,1,AI566125,2008,149.0
2415,CI25601,1,AI565094,2007,149.0
2416,CI23771,1,AI563806,2005,149.0
2417,CI26442,1,AI565641,2007,149.0
2418,CI28955,1,AI566836,2001,149.0
2419,CI28065,1,AI563734,2009,149.0
2420,CI24208,1,AI564106,2005,149.0
2421,CI27390,1,AI566135,2008,149.0
2422,CI24347,1,AI564205,2006,149.0
2423,CI25264,1,AI564833,2007,149.0
2424,CI24548,2,AI564361,2006,149.0
2425,CI28610,1,AI566705,2009,149.0
2426,CI26552,1,AI565729,2008,149.0
2427,CI24391,1,AI564241,2006,149.0
2428,CI23644,1,AI563717,2005,148.0
2429,CI26512,1,AI565696,2008,148.0
2430,CI25804,1,AI565236,2007,148.0
2431,CI26535,1,AI565713,2008,148.0
2432,CI24689,2,AI564431,2007,148.0
2433,CI24698,2,AI563596,2007,148.0
2434,CI25300,1,AI564860,2007,148.0
2435,CI25650,2,AI565128,2007,148.0
2436,CI27624,1,AI563724,2008,148.0
2437,CI28173,1,AI566534,2009,148.0
2438,CI24722,1,AI563734,2007,148.0
2439,CI27536,1,AI565114,2008,148.0
2440,CI26278,1,AI565518,2008,148.0
2441,CI26369,1,AI565594,2008,148.0
2442,CI28630,1,AI566715,2009,148.0
2443,CI23889,1,AI563719,2006,148.0
2444,CI24797,1,AI563639,2007,147.0
2445,CI28110,2,AI565634,2009,147.0
2446,CI25664,1,AI565140,2007,147.0
2447,CI27681,1,AI566297,2004,147.0
2448,CI26293,1,AI565531,2008,147.0
2449,CI26422,1,AI565628,2008,147.0
2450,CI24696,2,AI564436,2007,147.0
2451,CI25162,1,AI564758,2007,147.0
2452,CI25607,1,AI565099,2007,147.0
2453,CI24565,2,,2006,147.0
2454,CI25693,2,AI565158,2007,147.0
2455,CI26849,1,AI565906,2005,147.0
2456,CI26658,2,AI565806,2008,147.0
2457,CI25201,1,AI564787,2007,147.0
2458,CI25386,1,AI564929,2007,146.0
2459,CI28454,1,AI566265,2009,146.0
2460,CI25261,1,AI564830,2007,146.0
2461,CI24167,1,AI564075,2004,146.0
2462,CI28720,1,AI566758,2009,146.0
2463,CI25272,1,AI563576,2007,146.0
2464,CI24066,1,AI563698,2005,146.0
2465,CI25565,1,AI565066,2007,146.0
2466,CI24191,1,AI564092,2006,146.0
2467,CI27739,1,AI566344,2008,146.0
2468,CI26402,1,AI565613,2008,146.0
2469,CI24077,1,AI564022,2005,146.0
2470,CI27964,1,AI566448,2008,146.0
2471,CI28940,1,AI565974,2010,146.0
2472,CI24899,1,AI564574,2007,145.0
2473,CI28109,1,AI566131,2009,145.0
2474,CI25326,1,AI564885,2007,145.0
2475,CI25967,1,AI565340,2007,145.0
2476,CI26019,1,AI565383,2008,145.0
2477,CI26241,1,AI565488,2008,145.0
2478,CI26757,1,AI565869,2008,145.0
2479,CI28734,1,AI566771,2009,145.0
2480,CI24093,1,AI564032,2004,145.0
2481,CI28858,1,AI565324,2009,145.0
2482,CI23730,1,AI563778,2006,145.0
2483,CI25176,1,AI564772,2007,145.0
2484,CI27578,1,AI564345,2008,144.0
2485,CI27537,1,AI564039,2008,144.0
2486,CI25015,1,AI564660,2007,144.0
2487,CI28180,1,AI566540,2009,144.0
2488,CI28459,1,AI564022,2009,144.0
2489,CI26490,1,AI565682,2008,144.0
2490,CI24204,1,AI564103,2005,144.0
2491,CI26304,1,AI564349,2008,144.0
2492,CI26407,3,AI565618,2008,144.0
2493,CI26455,1,AI564035,2008,144.0
2494,CI25620,1,AI565111,2007,144.0
2495,CI26631,1,AI565789,2008,144.0
2496,CI27367,1,AI565303,2008,144.0
2497,CI24803,2,AI564506,2007,143.0
2498,CI24520,1,AI564343,2006,143.0
2499,CI27854,2,AI566178,2008,143.0
2500,CI25437,1,AI564965,2007,143.0
2501,CI25088,1,AI564712,2007,143.0
2502,CI25393,1,AI564935,2007,143.0
2503,CI28099,1,AI566505,2009,143.0
2504,CI24948,1,AI564615,2007,143.0
2505,CI25892,1,AI565299,2007,143.0
2506,CI27163,1,AI565972,2008,143.0
2507,CI27373,1,AI564276,2008,142.0
2508,CI25560,1,AI565062,2007,142.0
2509,CI28059,2,AI566471,2009,142.0
2510,CI25901,1,AI565307,2007,142.0
2511,CI27142,1,AI565961,2008,142.0
2512,CI26308,1,AI565543,2008,142.0
2513,CI27557,1,AI564061,2008,141.0
2514,CI24075,1,AI564020,2005,141.0
2515,CI24573,1,AI564384,2003,141.0
2516,CI26597,1,AI565763,2008,141.0
2517,CI25772,1,AI565213,2007,141.0
2518,CI26270,1,AI565510,2008,141.0
2519,CI23964,1,AI563944,2006,141.0
2520,CI28477,1,AI563730,2009,141.0
2521,CI25837,1,AI564266,2007,141.0
2522,CI26813,1,AI565903,2008,141.0
2523,CI27268,1,AI566044,2008,141.0
2524,CI25807,1,AI565239,2007,141.0
2525,CI24350,1,AI564207,2006,141.0
2526,CI27556,1,AI566248,2008,141.0
2527,CI24383,1,AI564234,2006,140.0
2528,CI28640,1,AI566723,2009,140.0
2529,CI28100,1,AI566506,2009,140.0
2530,CI26898,1,AI565907,2003,140.0
2531,CI23854,1,AI563697,2006,140.0
2532,CI28732,1,AI566770,2009,140.0
2533,CI25270,1,AI564837,2007,140.0
2534,CI27355,1,AI566112,2008,140.0
2535,CI25695,1,AI565160,2007,139.0
2536,CI28475,1,AI563655,2009,139.0
2537,CI24593,1,AI564390,2005,139.0
2538,CI25806,1,AI565238,2007,139.0
2539,CI26203,1,AI565469,2003,139.0
2540,CI25924,1,AI563971,2008,139.0
2541,CI25242,1,AI564814,2007,139.0
2542,CI26498,1,AI565689,2008,139.0
2543,CI28177,1,AI566537,2009,139.0
2544,CI28801,1,AI566784,2009,138.0
2545,CI26296,1,AI565533,2008,138.0
2546,CI27254,1,AI566033,2008,138.0
2547,CI25675,1,AI565146,2007,138.0
2548,CI27151,1,AI565964,2008,138.0
2549,CI23570,2,AI563657,2002,138.0
2550,CI24325,1,AI564185,2006,138.0
2551,CI25648,3,AI565126,2007,138.0
2552,CI25471,1,AI564992,2007,138.0
2553,CI24823,1,AI564524,2007,138.0
2554,CI27097,1,AI565943,2006,138.0
2555,CI23901,1,AI563905,2006,138.0
2556,CI27905,1,AI566419,2003,138.0
2557,CI24754,1,AI564478,2006,138.0
2558,CI25148,1,AI563918,2007,138.0
2559,CI27665,1,AI566297,2004,138.0
2560,CI24122,1,AI563691,2004,138.0
2561,CI27940,1,AI566419,2003,137.0
2562,CI28183,1,AI566543,2009,137.0
2563,CI27133,1,AI565153,2008,137.0
2564,CI24190,1,AI564091,2006,137.0
2565,CI27459,1,AI566183,2008,137.0
2566,CI25748,1,AI565196,2007,137.0
2567,CI25299,1,AI563654,2007,137.0
2568,CI25589,1,AI564963,2007,137.0
2569,CI26477,1,AI565669,2008,137.0
2570,CI25910,2,AI565312,2007,137.0
2571,CI28307,1,AI566565,2009,137.0
2572,CI23482,2,AI563580,2002,137.0
2573,CI23582,1,AI563667,2004,136.0
2574,CI26485,1,AI565677,2008,136.0
2575,CI25637,1,AI564275,2007,136.0
2576,CI24240,1,AI564123,2006,136.0
2577,CI27754,1,AI566359,2008,136.0
2578,CI25317,1,AI564877,2007,136.0
2579,CI25099,1,AI564721,2007,136.0
2580,CI28445,1,AI566643,2009,136.0
2581,CI24072,1,AI564018,2005,136.0
2582,CI27242,1,AI565926,2008,136.0
2583,CI24032,1,AI563992,2006,136.0
2584,CI24027,1,AI563655,2005,136.0
2585,CI26610,1,AI565772,2008,136.0
2586,CI23931,1,AI563927,2006,136.0
2587,CI26673,1,AI565816,2008,136.0
2588,CI24465,1,AI564298,2006,136.0
2589,CI26563,1,AI565737,2008,136.0
2590,CI23864,1,AI563877,2005,136.0
2591,CI25826,1,AI565251,2007,135.0
2592,CI24210,1,AI564056,2005,135.0
2593,CI24116,1,AI564041,2006,135.0
2594,CI24102,1,AI563733,2006,135.0
2595,CI28381,1,AI563980,2009,135.0
2596,CI25224,1,AI564095,2007,135.0
2597,CI25476,1,AI564963,2007,135.0
2598,CI26333,1,AI565560,2008,135.0
2599,CI23807,1,AI563837,2004,135.0
2600,CI25968,1,AI565341,2007,135.0
2601,CI27680,1,AI566297,2004,135.0
2602,CI25390,1,AI564932,2007,135.0
2603,CI23541,1,AI563633,2006,135.0
2604,CI28753,1,AI566780,2007,135.0
2605,CI25877,1,AI565287,2007,135.0
2606,CI27099,1,AI565944,2005,135.0
2607,CI27385,1,AI566132,2008,135.0
2608,CI24473,1,AI564305,2006,135.0
2609,CI25388,1,AI564930,2007,134.0
2610,CI27902,1,AI566419,2003,134.0
2611,CI27575,1,AI566261,2008,134.0
2612,CI27372,1,AI566122,2008,134.0
2613,CI26355,1,AI565582,2008,134.0
2614,CI28073,1,AI566500,2009,134.0
2615,CI25991,1,AI565362,2008,134.0
2616,CI24981,1,AI564636,2007,134.0
2617,CI24537,2,AI564351,2006,134.0
2618,CI28064,1,AI566496,2009,134.0
2619,CI24130,1,AI564051,2006,134.0
2620,CI24625,1,AI564402,2005,134.0
2621,CI23750,1,AI563734,2006,134.0
2622,CI24037,1,AI563922,2006,134.0
2623,CI24307,1,AI564168,2005,134.0
2624,CI23619,1,AI563693,2006,134.0
2625,CI26302,1,AI565536,2008,134.0
2626,CI26607,1,AI565769,2008,134.0
2627,CI27734,1,AI566339,2008,134.0
2628,CI27051,1,AI565908,1999,134.0
2629,CI24145,1,AI564058,2006,134.0
2630,CI28527,1,AI566676,2009,134.0
2631,CI25671,1,AI564725,2007,134.0
2632,CI25199,1,AI564786,2007,134.0
2633,CI25017,1,AI564662,2007,133.0
2634,CI24169,1,AI563876,2006,133.0
2635,CI28304,1,AI566563,2009,133.0
2636,CI24784,1,AI564498,2005,133.0
2637,CI27296,2,AI566061,2007,133.0
2638,CI26332,1,AI565560,2008,133.0
2639,CI23712,1,AI563764,2006,133.0
2640,CI28093,1,AI565727,2009,133.0
2641,CI25152,1,AI564750,2007,133.0
2642,CI26586,1,AI565756,2008,133.0
2643,CI23941,1,AI563935,2005,133.0
